Mission ID,Mission Path,Success (PRED),Domain,Total Goals,Type quantity,Success (PLAN),CPU time,Total time,Total Distance
124,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_4'] 748.331
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
",0,journal,3,2,1,0.04,2224.9480000000003,7787.318000000001
125,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_5'] 246.035
Take Image ['region_5'] 285.714
",1,journal,2,1,1,0.04,1172546,4103911
126,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_5'] 246.035
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_1'] 535.660
",1,journal,3,2,1,0.02,1709.2060000000001,5982.2210000000005
127,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_5'] 246.035
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_2'] 524.440
",1,journal,3,2,1,0.02,1697986,5942951
128,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_5'] 246.035
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_3'] 377.277
",1,journal,3,2,1,0.04,1550823,5427.8805
129,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_5'] 246.035
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_4'] 319.414
",1,journal,3,2,1,0.02,1492.96,5225.360000000001
130,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_6'] 91.397
Take Image ['region_6'] 285.714
",1,journal,2,1,1,0.02,1017.9080000000001,3562.6780000000003
131,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_6'] 91.397
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_1'] 441.054
",1,journal,3,2,1,0.02,1459962,5109867
132,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_6'] 91.397
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_2'] 431.529
",1,journal,3,2,1,0.02,1450.4370000000001,5076.529500000001
133,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_6'] 91.397
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_3'] 534.551
",1,journal,3,2,1,0.04,1553.4590000000003,5437.106500000001
134,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_6'] 91.397
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",1,journal,3,2,1,0.02,1212.7530000000002,4244.6355
135,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_7'] 428.571
Take Image ['region_7'] 285.714
",1,journal,2,1,1,0.02,1355.0819999999999,4742.786999999999
136,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_7'] 428.571
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
",0,journal,3,2,1,0.04,2079.3759999999997,7277.815999999999
137,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_7'] 428.571
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
",0,journal,3,2,1,0.04,2074.5389999999998,7260.886499999999
138,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_7'] 428.571
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_3'] 908.231
",0,journal,3,2,1,0.02,2264313,7925.0955
139,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_7'] 428.571
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",1,journal,3,2,1,0.04,1570262,5495.9169999999995
140,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_8'] 559.740
Take Image ['region_8'] 285.714
",1,journal,2,1,1,0.02,1486251,5201.8785
141,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_8'] 559.740
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.04,2314582,8101.036999999999
142,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_8'] 559.740
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,3,2,1,0.02,2311.1279999999997,8088.9479999999985
143,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_8'] 559.740
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_3'] 1050.406
",0,journal,3,2,1,0.04,2537657,8881.799500000001
144,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_8'] 559.740
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",1,journal,3,2,1,0.02,1843331,6451.6585
145,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_9'] 303.306
Take Image ['region_9'] 285.714
",1,journal,2,1,1,0.02,1229817,4304.3595000000005
146,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_9'] 303.306
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_1'] 570.669
",1,journal,3,2,1,0.02,1801.4859999999999,6305.200999999999
147,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_9'] 303.306
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",1,journal,3,2,1,0.04,1789.96,6264.860000000001
148,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_9'] 303.306
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",1,journal,3,2,1,0.02,1551828,5431398
149,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_9'] 303.306
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",1,journal,3,2,1,0.04,1608348,5629218
150,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_10'] 388.886
Take Image ['region_10'] 285.714
",1,journal,2,1,1,0.02,1315397,4603.889499999999
151,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_10'] 388.886
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_1'] 608.809
",1,journal,3,2,1,0.02,1925206,6738221
152,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_10'] 388.886
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_2'] 596.994
",1,journal,3,2,1,0.02,1913391,6696.8685000000005
153,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_10'] 388.886
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
",1,journal,3,2,1,0.02,1533387,5366.8544999999995
154,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_2'] 388.886
Take Image ['region_2'] 285.714
Go to base ['region_2', 'base_4'] 240.677
",1,journal,3,2,1,0.02,1810.7999999999997,6337.799999999999
155,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_11'] 354.586
Take Image ['region_11'] 285.714
",1,journal,2,1,1,0.02,1281097,4483.8395
156,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_11'] 354.586
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_1'] 584.554
",1,journal,3,2,1,0.02,1866.6509999999998,6533.278499999999
157,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_11'] 354.586
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_2'] 572.783
",1,journal,3,2,1,0.04,1854.88,6492.08
158,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_11'] 354.586
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
",1,journal,3,2,1,0.02,1530318,5356113
159,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_2'] 354.586
Take Image ['region_2'] 285.714
Go to base ['region_2', 'base_4'] 240.677
",1,journal,3,2,1,0.02,1752245,6132.8575
160,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_12'] 406.171
Take Image ['region_12'] 285.714
",1,journal,2,1,1,0.02,1332682,4664387
161,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_12'] 406.171
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_1'] 574.157
",1,journal,3,2,1,0.02,1907839,6677.4365
162,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_12'] 406.171
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_2'] 562.349
",1,journal,3,2,1,0.02,1896031,6636.1085
163,"Go to picture ['base_1', 'region_2'] 355.083
Take Image ['region_2'] 285.714
Go to picture ['region_2', 'region_12'] 406.171
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",1,journal,3,2,1,0.02,1499312,5247592
164,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_2'] 406.171
Take Image ['region_2'] 285.714
Go to base ['region_2', 'base_4'] 240.677
",1,journal,3,2,1,0.02,1793433,6277.0154999999995
165,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_4'] 361.809
Take Image ['region_4'] 285.714
",1,journal,2,1,1,0.02,1586731,5553.5585
166,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_4'] 361.809
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_1'] 993.089
",0,journal,3,2,1,0.02,2580.82,9032.87
167,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_4'] 361.809
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_2'] 990.883
",0,journal,3,2,1,0.02,2578614,9025149
168,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_4'] 361.809
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_3'] 1242.123
",0,journal,3,2,1,0.02,2829.8540000000003,9904.489000000001
169,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_4'] 361.809
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
",0,journal,3,2,1,0.02,2136837,7478.9295
170,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_5'] 528.820
Take Image ['region_5'] 285.714
",1,journal,2,1,1,0.04,1753.7420000000002,6138.097000000001
171,"Go to picture ['base_1', 'region_5'] 535.660
Take Image ['region_5'] 285.714
Go to picture ['region_5', 'region_3'] 528.820
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
",0,journal,3,2,1,0.02,2290402,8016407
172,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_5'] 528.820
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_2'] 524.440
",0,journal,3,2,1,0.02,2279.1820000000002,7977.137000000001
173,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_5'] 528.820
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_3'] 377.277
",0,journal,3,2,1,0.04,2132.0190000000002,7462.066500000001
174,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_5'] 528.820
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_4'] 319.414
",0,journal,3,2,1,0.04,2074156,7259546
175,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_6'] 379.489
Take Image ['region_6'] 285.714
",1,journal,2,1,1,0.02,1604411,5615.4385
176,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_3'] 379.489
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
",0,journal,3,2,1,0.02,2046.4650000000001,7162.6275000000005
177,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_6'] 379.489
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_2'] 431.529
",0,journal,3,2,1,0.02,2036.94,7129.29
178,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_6'] 379.489
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_3'] 534.551
",0,journal,3,2,1,0.02,2139962,7489867
179,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_6'] 379.489
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",1,journal,3,2,1,0.02,1799256,6297.396000000001
180,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_7'] 88.778
Take Image ['region_7'] 285.714
",1,journal,2,1,1,0.04,1313.7,4597.95
181,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_7'] 88.778
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
",0,journal,3,2,1,0.04,2037.9940000000001,7132979
182,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_7'] 88.778
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
",0,journal,3,2,1,0.04,2033.1570000000002,7116.049500000001
183,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_7'] 88.778
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_3'] 908.231
",0,journal,3,2,1,0.02,2222931,7780.2585
184,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_7'] 88.778
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",1,journal,3,2,1,0.04,1528.88,5351.08
185,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_8'] 177.060
Take Image ['region_8'] 285.714
",1,journal,2,1,1,0.02,1401982,4906937
186,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_8'] 177.060
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,3,2,1,0.02,2230313,7806.0955
187,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_8'] 177.060
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,3,2,1,0.02,2226859,7794.0064999999995
188,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_8'] 177.060
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_3'] 1050.406
",0,journal,3,2,1,0.02,2453388,8586858
189,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_8'] 177.060
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",1,journal,3,2,1,0.02,1759062,6156717
190,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_9'] 588.466
Take Image ['region_9'] 285.714
",1,journal,2,1,1,0.02,1813388,6346858
191,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_3'] 588.466
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
",0,journal,3,2,1,0.04,2385.0570000000002,8347.6995
192,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_9'] 588.466
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,3,2,1,0.02,2373531,8307.3585
193,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_9'] 588.466
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",0,journal,3,2,1,0.02,2135399,7473.8965
194,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_3'] 588.466
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
",1,journal,3,2,1,0.02,1944506,6805.771000000001
195,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_3'] 693.300
Take Image ['region_3'] 285.714
",1,journal,2,1,1,0.02,1873.5369999999998,6557.379499999999
196,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_3'] 693.300
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
",0,journal,3,2,1,0.04,2528031,8848.1085
197,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_3'] 693.300
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_2'] 649.546
",0,journal,3,2,1,0.02,2524.0829999999996,8834.2905
198,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_10'] 693.300
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
",0,journal,3,2,1,0.02,2136212,7476742
199,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_3'] 693.300
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
",0,journal,3,2,1,0.02,2087.48,7306.18
200,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_3'] 659.397
Take Image ['region_3'] 285.714
",1,journal,2,1,1,0.02,1815379,6353.826499999999
201,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_3'] 659.397
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
",0,journal,3,2,1,0.02,2469873,8644.5555
202,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_3'] 659.397
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_2'] 649.546
",0,journal,3,2,1,0.04,2465925,8630.737500000001
203,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_11'] 659.397
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
",0,journal,3,2,1,0.02,2133.54,7467.389999999999
204,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_3'] 659.397
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
",0,journal,3,2,1,0.02,2029322,7102.6269999999995
